Date,Price,Open,High,Low,Vol.,Change %
2016-08-02,94.988,95.7,95.81,94.94,21.50K,-0.72%
2016-08-03,95.525,95.075,95.545,95.075,12.68K,0.57%
2016-08-04,95.717,95.49,95.875,95.385,13.79K,0.20%
2016-08-05,96.136,95.705,96.5,95.485,24.12K,0.44%
2016-08-08,96.34,96.19,96.42,96.09,6.38K,0.21%
2016-08-09,96.132,96.31,96.465,96.015,12.05K,-0.22%
2016-08-10,95.608,96.075,96.075,95.38,16.39K,-0.55%
2016-08-11,95.838,95.53,95.91,95.46,9.07K,0.24%
2016-08-12,95.682,95.9,95.96,95.19,19.04K,-0.16%
2016-08-15,95.594,95.675,95.77,95.425,7.25K,-0.09%
2016-08-16,94.764,95.61,95.61,94.38,29.14K,-0.87%
2016-08-17,94.69,94.76,95.085,94.49,22.95K,-0.08%
2016-08-18,94.137,94.6,94.63,94.05,22.34K,-0.58%
2016-08-19,94.483,94.18,94.6,94.18,24.05K,0.37%
2016-08-22,94.499,94.57,94.94,94.425,13.92K,0.02%
2016-08-23,94.494,94.545,94.565,94.195,15.64K,-0.01%
2016-08-24,94.747,94.55,94.87,94.47,13.90K,0.27%
2016-08-25,94.743,94.76,94.8,94.555,7.78K,0.00%
2016-08-26,95.542,94.675,95.585,94.2,41.26K,0.84%
2016-08-29,95.543,95.55,95.805,95.445,17.79K,0.00%
2016-08-30,96.041,95.52,96.125,95.505,20.77K,0.52%
2016-08-31,96.012,95.99,96.25,95.895,23.73K,-0.03%
2016-09-01,95.66,96.015,96.245,95.595,19.22K,-0.37%
2016-09-02,95.844,95.65,95.965,95.175,34.95K,0.19%
2016-09-05,95.844,95.88,95.89,95.55,5.05K,0.00%
2016-09-06,94.823,95.775,95.855,94.755,26.76K,-1.07%
2016-09-07,94.951,94.82,95.05,94.675,16.52K,0.13%
2016-09-08,95.051,94.99,95.135,94.44,33.16K,0.11%
2016-09-09,95.328,94.975,95.58,94.82,30.82K,0.29%
2016-09-12,95.088,95.315,95.45,94.925,31.11K,-0.25%
2016-09-13,95.645,95.095,95.675,95.08,25.80K,0.59%
2016-09-14,95.322,95.55,95.66,95.195,29.84K,-0.34%
2016-09-15,95.283,95.34,95.56,95.055,15.65K,-0.04%
2016-09-16,96.105,95.26,96.12,95.235,14.90K,0.86%
2016-09-19,95.77,96.03,96.045,95.79,0.67K,-0.35%
2016-09-20,95.976,95.775,95.985,95.525,16.02K,0.22%
2016-09-21,95.665,95.945,96.305,95.32,29.37K,-0.32%
2016-09-22,95.381,95.455,95.49,94.95,24.31K,-0.30%
2016-09-23,95.392,95.31,95.605,95.28,16.22K,0.01%
2016-09-26,95.21,95.39,95.445,95.02,10.78K,-0.19%
2016-09-27,95.312,95.25,95.58,95.145,13.88K,0.11%
2016-09-28,95.336,95.39,95.66,95.285,14.83K,0.03%
2016-09-29,95.472,95.315,95.625,95.245,16.75K,0.14%
2016-09-30,95.385,95.47,95.895,95.25,32.73K,-0.09%
2016-10-03,95.587,95.435,95.735,95.39,15.63K,0.21%
2016-10-04,96.125,95.665,96.39,95.66,42.19K,0.56%
2016-10-05,96.114,96.08,96.31,95.94,23.77K,-0.01%
2016-10-06,96.772,96.135,96.785,96.115,26.14K,0.68%
2016-10-07,96.654,96.85,97.215,96.405,49.51K,-0.12%
2016-10-10,96.933,96.52,96.965,96.485,16.36K,0.29%
2016-10-11,97.692,96.93,97.745,96.93,29.65K,0.78%
2016-10-12,97.962,97.52,98.05,97.475,31.66K,0.28%
2016-10-13,97.518,98,98.12,97.51,28.20K,-0.45%
2016-10-14,97.997,97.63,98.1,97.52,26.26K,0.49%
2016-10-17,97.878,98.12,98.15,97.8,15.36K,-0.12%
2016-10-18,97.897,97.78,97.965,97.6,16.77K,0.02%
2016-10-19,97.94,97.91,97.975,97.655,17.94K,0.04%
2016-10-20,98.314,97.885,98.4,97.655,32.38K,0.38%
2016-10-21,98.686,98.3,98.795,98.3,20.05K,0.38%
2016-10-24,98.752,98.68,98.825,98.54,15.33K,0.07%
2016-10-25,98.682,98.75,99.09,98.585,23.46K,-0.07%
2016-10-26,98.611,98.71,98.815,98.315,22.72K,-0.07%
2016-10-27,98.879,98.6,99.005,98.485,20.81K,0.27%
2016-10-28,98.342,98.905,98.92,98.225,23.97K,-0.54%
2016-10-31,98.422,98.285,98.675,98.275,13.52K,0.08%
2016-11-01,97.697,98.39,98.46,97.62,25.45K,-0.74%
2016-11-02,97.414,97.77,97.795,97.175,27.79K,-0.29%
2016-11-03,97.196,97.44,97.48,97.07,24.23K,-0.22%
2016-11-04,97.088,97.225,97.38,96.94,18.87K,-0.11%
2016-11-07,97.793,97.34,97.885,97.245,19.69K,0.73%
2016-11-08,97.86,97.79,97.99,97.56,18.01K,0.07%
2016-11-09,98.529,98.08,98.695,95.905,88.38K,0.68%
2016-11-10,98.774,98.535,99.08,98.32,39.89K,0.25%
2016-11-11,99.05,98.825,99.13,98.545,33.35K,0.28%
2016-11-14,100.12,99.135,100.24,99.1,54.25K,1.08%
2016-11-15,100.25,99.81,100.28,99.475,43.94K,0.13%
2016-11-16,100.438,100.07,100.6,99.915,43.02K,0.19%
2016-11-17,100.946,100.285,101.01,99.98,55.29K,0.51%
2016-11-18,101.283,101.07,101.54,100.89,57.29K,0.33%
2016-11-21,101.113,101.4,101.51,100.81,41.84K,-0.17%
2016-11-22,101.106,100.835,101.37,100.71,33.99K,-0.01%
2016-11-23,101.759,101.105,101.96,100.96,43.01K,0.65%
2016-11-24,101.759,101.81,102.12,101.525,16.92K,0.00%
2016-11-25,101.546,101.84,101.97,101.245,31.66K,-0.21%
2016-11-28,101.368,101.43,101.63,100.675,46.06K,-0.18%
2016-11-29,100.949,101.27,101.69,100.94,38.83K,-0.41%
2016-11-30,101.539,100.98,101.88,100.92,45.37K,0.58%
2016-12-01,101.099,101.56,101.615,100.95,35.28K,-0.43%
2016-12-02,100.861,100.95,101.175,100.705,41.18K,-0.24%
2016-12-05,100.112,101.555,101.8,99.87,80.45K,-0.74%
2016-12-06,100.53,100.18,100.615,100.01,32.30K,0.42%
2016-12-07,100.268,100.57,100.63,100.18,26.70K,-0.26%
2016-12-08,101.125,100.24,101.275,99.49,75.79K,0.85%
2016-12-09,101.62,101.15,101.77,101.04,30.12K,0.49%
2016-12-12,101.049,101.645,101.82,100.86,38.20K,-0.56%
2016-12-13,101.107,100.97,101.195,100.785,36.79K,0.06%
2016-12-14,101.77,101.05,102.345,100.75,66.53K,0.66%
2016-12-15,103.053,102.48,103.565,102.16,57.74K,1.26%
2016-12-16,102.954,103.13,103.27,102.62,13.42K,-0.10%
2016-12-19,102.9,102.815,103.11,102.545,1.22K,-0.05%
2016-12-20,103.288,103.09,103.625,102.975,29.63K,0.38%
2016-12-21,103.029,103.285,103.375,102.75,21.10K,-0.25%
2016-12-22,103.096,102.97,103.15,102.59,22.64K,0.07%
2016-12-23,103.002,103.095,103.205,102.86,11.98K,-0.09%
2016-12-27,103.007,103.055,103.14,102.97,8.16K,0.00%
2016-12-28,103.244,102.98,103.575,102.86,19.85K,0.23%
2016-12-29,102.711,103.195,103.21,102.65,31.94K,-0.52%
2016-12-30,102.286,102.24,102.63,101.95,38.08K,-0.41%
2017-01-03,103.201,102.815,103.815,102.625,51.70K,0.89%
2017-01-04,102.709,103.35,103.42,102.385,36.18K,-0.48%
2017-01-05,101.528,102.065,102.5,101.295,60.27K,-1.15%
2017-01-06,102.209,101.54,102.3,101.395,38.07K,0.67%
2017-01-09,101.909,102.245,102.49,101.845,31.02K,-0.29%
2017-01-10,101.996,101.85,102.09,101.485,33.33K,0.09%
2017-01-11,101.747,102.015,102.96,101.24,74.59K,-0.24%
2017-01-12,101.377,101.72,101.77,100.7,54.03K,-0.36%
2017-01-13,101.188,101.52,101.68,100.83,38.03K,-0.19%
2017-01-16,101.188,101.48,101.725,101.31,15.95K,0.00%
2017-01-17,100.32,101.56,101.615,100.235,61.48K,-0.86%
2017-01-18,100.918,100.33,101.335,100.315,39.87K,0.60%
2017-01-19,101.144,101.36,101.71,100.955,53.38K,0.22%
2017-01-20,100.69,101.195,101.485,100.675,40.55K,-0.45%
2017-01-23,100.13,100.75,100.75,99.92,40.27K,-0.56%
2017-01-24,100.339,99.98,100.395,99.885,29.39K,0.21%
2017-01-25,100.019,100.24,100.395,99.815,28.27K,-0.32%
2017-01-26,100.375,99.795,100.735,99.765,35.13K,0.36%
2017-01-27,100.526,100.515,100.81,100.31,30.57K,0.15%
2017-01-30,100.414,100.43,101.015,100.145,38.52K,-0.11%
2017-01-31,99.481,100.39,100.505,99.4,57.72K,-0.93%
2017-02-01,99.608,99.58,100.06,99.48,42.20K,0.13%
2017-02-02,99.788,99.56,99.84,99.195,40.68K,0.18%
2017-02-03,99.842,99.825,100.37,99.52,49.52K,0.05%
2017-02-06,99.865,99.7,100.225,99.605,27.45K,0.02%
2017-02-07,100.245,99.96,100.695,99.91,38.83K,0.38%
2017-02-08,100.264,100.435,100.63,100.03,31.54K,0.02%
2017-02-09,100.647,100.24,100.67,100.075,33.57K,0.38%
2017-02-10,100.791,100.685,101.015,100.56,34.60K,0.14%
2017-02-13,100.95,100.79,101.11,100.57,23.85K,0.16%
2017-02-14,101.233,100.95,101.385,100.7,38.11K,0.28%
2017-02-15,101.164,101.315,101.75,100.975,42.91K,-0.07%
2017-02-16,100.43,100.935,101.045,100.4,41.90K,-0.73%
2017-02-17,100.951,100.495,100.96,100.44,27.27K,0.52%
2017-02-20,100.951,100.855,100.99,100.74,9.04K,0.00%
2017-02-21,101.355,101.08,101.61,101.075,28.83K,0.40%
2017-02-22,101.194,101.36,101.715,101.155,38.97K,-0.16%
2017-02-23,101.053,101.35,101.435,100.855,32.82K,-0.14%
2017-02-24,101.09,101.04,101.15,100.64,35.99K,0.04%
2017-02-27,101.129,101.155,101.28,100.68,24.66K,0.04%
2017-02-28,101.129,101.2,101.38,100.775,31.15K,0.00%
2017-03-01,101.78,101.475,101.98,101.22,54.89K,0.64%
2017-03-02,102.204,101.81,102.27,101.79,30.51K,0.42%
2017-03-03,101.548,102.08,102.165,101.335,61.01K,-0.64%
2017-03-06,101.645,101.44,101.74,101.225,38.66K,0.10%
2017-03-07,101.805,101.74,101.905,101.52,20.65K,0.16%
2017-03-08,102.076,101.76,102.185,101.705,51.02K,0.27%
2017-03-09,101.853,102.15,102.25,101.7,31.01K,-0.22%
2017-03-10,101.247,101.945,101.98,101.18,18.21K,-0.59%
2017-03-13,101.31,101.28,101.4,101.03,1.62K,0.06%
2017-03-14,101.574,101.285,101.66,101.215,22.53K,0.26%
2017-03-15,100.575,101.57,101.59,100.32,47.71K,-0.98%
2017-03-16,100.185,100.345,100.58,100.045,36.55K,-0.39%
2017-03-17,100.115,100.065,100.28,99.97,23.35K,-0.07%
2017-03-20,100.234,100.11,100.265,99.835,19.26K,0.12%
2017-03-21,99.614,100.175,100.18,99.46,33.89K,-0.62%
2017-03-22,99.468,99.5,99.725,99.34,30.15K,-0.15%
2017-03-23,99.563,99.585,99.665,99.435,23.58K,0.10%
2017-03-24,99.442,99.57,99.815,99.355,22.92K,-0.12%
2017-03-27,98.973,99.335,99.335,98.67,31.75K,-0.47%
2017-03-28,99.549,99.055,99.62,98.92,26.36K,0.58%
2017-03-29,99.836,99.56,99.965,99.495,25.95K,0.29%
2017-03-30,100.285,99.85,100.465,99.795,28.86K,0.45%
2017-03-31,100.218,100.34,100.505,100.115,25.57K,-0.07%
2017-04-03,100.412,100.405,100.56,100.235,19.24K,0.19%
2017-04-04,100.426,100.34,100.605,100.3,15.96K,0.01%
2017-04-05,100.441,100.415,100.99,100.305,26.55K,0.01%
2017-04-06,100.57,100.37,100.67,100.285,18.13K,0.13%
2017-04-07,101.117,100.645,101.185,100.4,37.15K,0.54%
2017-04-10,100.952,101.12,101.265,100.87,21.83K,-0.16%
2017-04-11,100.622,100.9,101.005,100.51,24.42K,-0.33%
2017-04-12,100.711,100.595,100.76,100.01,22.39K,0.09%
2017-04-13,100.463,100.03,100.5,99.93,22.78K,-0.25%
2017-04-17,100.194,100.405,100.465,99.91,14.99K,-0.27%
2017-04-18,99.404,100.24,100.31,99.365,26.52K,-0.79%
2017-04-19,99.638,99.455,99.785,99.415,17.79K,0.24%
2017-04-20,99.685,99.7,99.76,99.29,22.30K,0.05%
2017-04-21,99.88,99.75,99.935,99.56,23.08K,0.20%
2017-04-24,98.973,99.18,99.24,98.7,30.22K,-0.91%
2017-04-25,98.648,98.965,99.1,98.565,26.51K,-0.33%
2017-04-26,98.92,98.725,99.205,98.605,32.96K,0.28%
2017-04-27,98.955,98.855,99.21,98.69,40.18K,0.04%
2017-04-28,98.898,99.07,99.125,98.58,26.32K,-0.06%
2017-05-01,98.93,98.93,99.07,98.735,17.67K,0.03%
2017-05-02,98.829,98.93,99.085,98.775,19.83K,-0.10%
2017-05-03,99.082,98.77,99.27,98.75,27.17K,0.26%
2017-05-04,98.647,99.23,99.34,98.56,31.36K,-0.44%
2017-05-05,98.528,98.63,98.895,98.41,24.98K,-0.12%
2017-05-08,98.936,98.37,99.055,98.355,29.51K,0.41%
2017-05-09,99.544,99.02,99.565,98.96,29.65K,0.61%
2017-05-10,99.559,99.34,99.605,99.25,21.26K,0.02%
2017-05-11,99.505,99.565,99.765,99.375,18.32K,-0.05%
2017-05-12,99.131,99.53,99.585,99.035,24.67K,-0.38%
2017-05-15,98.801,99.06,99.14,98.67,18.48K,-0.33%
2017-05-16,97.998,98.76,98.77,97.97,32.80K,-0.81%
2017-05-17,97.462,97.99,98.01,97.33,29.34K,-0.55%
2017-05-18,97.772,97.41,97.97,97.275,46.22K,0.32%
2017-05-19,97.03,97.715,97.74,96.965,26.38K,-0.76%
2017-05-22,96.881,97.03,97.335,96.7,24.31K,-0.15%
2017-05-23,97.264,96.83,97.32,96.705,34.01K,0.40%
2017-05-24,97.147,97.32,97.375,96.945,31.82K,-0.12%
2017-05-25,97.176,96.9,97.205,96.805,21.26K,0.03%
2017-05-26,97.364,97.15,97.465,96.965,24.10K,0.19%
2017-05-29,97.364,97.32,97.44,97.255,5.30K,0.00%
2017-05-30,97.212,97.615,97.7,97.145,27.99K,-0.16%
2017-05-31,96.854,97.355,97.425,96.795,27.26K,-0.37%
2017-06-01,97.141,96.955,97.27,96.85,16.41K,0.30%
2017-06-02,96.67,97.165,97.26,96.58,29.20K,-0.48%
2017-06-05,96.754,96.67,96.93,96.64,14.97K,0.09%
2017-06-06,96.591,96.75,96.75,96.465,18.62K,-0.17%
2017-06-07,96.708,96.565,96.94,96.455,24.75K,0.12%
2017-06-08,96.898,96.695,97.135,96.565,33.92K,0.20%
2017-06-09,97.239,97.26,97.47,97.125,29.76K,0.35%
2017-06-12,97.121,97.235,97.3,97.02,24.18K,-0.12%
2017-06-13,96.942,97.17,97.26,96.925,21.80K,-0.18%
2017-06-14,96.921,97.005,97.11,96.305,57.20K,-0.02%
2017-06-15,97.437,96.91,97.555,96.84,21.80K,0.53%
2017-06-16,97.146,97.48,97.55,97.095,19.11K,-0.30%
2017-06-19,97.325,97.115,97.345,97.05,1.08K,0.18%
2017-06-20,97.412,97.28,97.515,97.135,30.22K,0.09%
2017-06-21,97.216,97.385,97.465,97.18,14.39K,-0.20%
2017-06-22,97.303,97.225,97.35,97.115,27.55K,0.09%
2017-06-23,96.942,97.255,97.295,96.86,14.01K,-0.37%
2017-06-26,97.116,96.94,97.16,96.81,15.45K,0.18%
2017-06-27,96.093,97.12,97.155,96.045,33.76K,-1.05%
2017-06-28,95.744,96.175,96.32,95.67,39.80K,-0.36%
2017-06-29,95.366,95.77,95.78,95.27,22.61K,-0.39%
2017-06-30,95.421,95.31,95.565,95.225,20.29K,0.06%
2017-07-03,95.969,95.405,95.995,95.385,19.92K,0.57%
2017-07-04,95.969,95.89,96.085,95.805,7.55K,0.00%
2017-07-05,96.059,95.905,96.255,95.825,19.13K,0.09%
2017-07-06,95.575,96.005,96.11,95.56,14.27K,-0.50%
2017-07-07,95.792,95.585,95.93,95.525,20.49K,0.23%
2017-07-10,95.777,95.795,95.945,95.69,20.01K,-0.02%
2017-07-11,95.422,95.83,95.96,95.405,16.46K,-0.37%
2017-07-12,95.512,95.42,95.745,95.275,20.85K,0.09%
2017-07-13,95.508,95.53,95.695,95.245,18.65K,0.00%
2017-07-14,94.93,95.55,95.615,94.87,23.34K,-0.61%
2017-07-17,94.904,94.885,95.12,94.8,12.28K,-0.03%
2017-07-18,94.402,94.95,94.97,94.275,33.62K,-0.53%
2017-07-19,94.588,94.475,94.69,94.445,11.88K,0.20%
2017-07-20,94.117,94.56,94.98,93.89,48.23K,-0.50%
2017-07-21,93.679,94.115,94.17,93.67,15.57K,-0.47%
2017-07-24,93.798,93.785,93.945,93.65,13.39K,0.13%
2017-07-25,93.888,93.85,93.96,93.46,23.12K,0.10%
2017-07-26,93.505,93.955,94.115,93.22,30.05K,-0.41%
2017-07-27,93.715,93.325,93.95,93,33.81K,0.22%
2017-07-28,93.114,93.675,93.795,93.1,24.44K,-0.64%
2017-07-31,92.718,93.17,93.385,92.635,29.88K,-0.43%
2017-08-01,92.901,92.805,92.97,92.64,18.71K,0.20%
2017-08-02,92.699,92.905,93.03,92.39,20.52K,-0.22%
2017-08-03,92.707,92.775,92.905,92.555,21.58K,0.01%
2017-08-04,93.416,92.61,93.64,92.58,31.04K,0.76%
2017-08-07,93.309,93.38,93.415,93.175,13.48K,-0.11%
2017-08-08,93.515,93.285,93.77,93.12,20.30K,0.22%
2017-08-09,93.43,93.47,93.785,93.365,20.18K,-0.09%
2017-08-10,93.304,93.385,93.7,93.21,17.31K,-0.13%
2017-08-11,92.956,93.295,93.415,92.83,28.53K,-0.37%
2017-08-14,93.305,92.98,93.39,92.945,13.44K,0.38%
2017-08-15,93.756,93.395,94.04,93.34,23.01K,0.48%
2017-08-16,93.438,93.735,94.055,93.375,35.15K,-0.34%
2017-08-17,93.534,93.38,93.995,93.21,40.45K,0.10%
2017-08-18,93.359,93.65,93.685,93.245,23.75K,-0.19%
2017-08-21,93.012,93.365,93.495,92.92,18.58K,-0.37%
2017-08-22,93.461,93.025,93.49,92.98,19.61K,0.48%
2017-08-23,93.07,93.44,93.555,93.04,18.70K,-0.42%
2017-08-24,93.202,93.09,93.305,93.075,10.74K,0.14%
2017-08-25,92.677,93.225,93.37,92.345,44.54K,-0.56%
2017-08-28,92.14,92.35,92.48,92.115,19.55K,-0.58%
2017-08-29,92.184,92.185,92.41,91.55,51.87K,0.05%
2017-08-30,92.823,92.295,92.885,92.19,29.84K,0.69%
2017-08-31,92.628,92.86,93.305,92.565,38.28K,-0.21%
2017-09-01,92.769,92.6,92.905,92.05,44.56K,0.15%
2017-09-04,92.769,92.665,92.675,92.41,10.72K,0.00%
2017-09-05,92.226,92.61,92.695,92.145,27.65K,-0.59%
2017-09-06,92.252,92.2,92.335,91.945,28.04K,0.03%
2017-09-07,91.642,92.18,92.23,91.375,58.70K,-0.66%
2017-09-08,91.326,91.44,91.49,90.99,36.10K,-0.34%
2017-09-11,91.853,91.39,91.965,91.39,36.43K,0.58%
