Date,Price,Open,High,Low,Vol.,Change %
2005-02-23,4988.5,5032.9,5032.9,4970.8,-,-0.88%
2005-02-24,4972.1,4988.5,5002.5,4972.1,-,-0.33%
2005-02-25,5006.8,4972.1,5010.8,4972.1,-,0.70%
2005-02-28,4968.5,5006.8,5030.2,4968.4,-,-0.76%
2005-03-01,5000.5,4968.5,5004.9,4966.9,-,0.64%
2005-03-02,4992.8,5000.5,5000.9,4965.9,-,-0.15%
2005-03-03,5014.8,4992.8,5024,4992.8,-,0.44%
2005-03-04,5036.3,5014.8,5042,5011.7,-,0.43%
2005-03-07,5027.2,5036.3,5041.3,5014.5,-,-0.18%
2005-03-08,5010.9,5027.2,5029.6,5001.9,-,-0.32%
2005-03-09,4996.1,5010.9,5038.9,4992.9,-,-0.30%
2005-03-10,4962.1,4996.1,4996.1,4956.8,-,-0.68%
2005-03-11,4982,4962.1,4991.6,4962.1,-,0.40%
2005-03-14,4975,4982,4995,4947.9,-,-0.14%
2005-03-15,5000.2,4975,5006.1,4975,-,0.51%
2005-03-16,4937.6,5000.2,5000.2,4928.1,-,-1.25%
2005-03-17,4922.1,4937.6,4952.9,4920,-,-0.31%
2005-03-18,4923.3,4922.1,4947.9,4922.1,-,0.02%
2005-03-21,4933.5,4923.3,4952.2,4923.3,-,0.21%
2005-03-22,4937.3,4933.5,4946.8,4908.5,-,0.08%
2005-03-23,4910.4,4937.3,4937.3,4887.2,-,-0.54%
2005-03-24,4922.5,4910.4,4933.7,4904.5,-,0.25%
2005-03-29,4919,4922.5,4924.3,4892.8,-,-0.07%
2005-03-30,4900.7,4919,4919,4886.5,-,-0.37%
2005-03-31,4894.4,4900.7,4933.8,4894.4,-,-0.13%
2005-04-01,4914,4894.4,4942,4894.4,-,0.40%
2005-04-04,4896.7,4914,4923.3,4877,-,-0.35%
2005-04-05,4942.9,4896.7,4943.8,4896.7,-,0.94%
2005-04-06,4947.4,4942.9,4953.6,4937.4,-,0.09%
2005-04-07,4977,4947.4,4984.5,4947.4,-,0.60%
2005-04-08,4983.6,4977,4994.1,4975,-,0.13%
2005-04-11,4973.2,4983.6,4983.6,4964,-,-0.21%
2005-04-12,4946.2,4973.2,4973.8,4941.1,-,-0.54%
2005-04-13,4960.8,4946.2,4973.8,4946.2,-,0.30%
2005-04-14,4945.4,4960.8,4960.8,4937,-,-0.31%
2005-04-15,4891.6,4945.4,4945.4,4891.6,-,-1.09%
2005-04-18,4827.1,4891.6,4891.6,4794.8,-,-1.32%
2005-04-19,4855.6,4827.1,4862.6,4827.1,-,0.59%
2005-04-20,4822,4855.6,4873.6,4817.8,-,-0.69%
2005-04-21,4819.6,4822,4839.1,4805.5,-,-0.05%
2005-04-22,4849.3,4819.6,4859,4819.6,-,0.62%
2005-04-25,4864.9,4849.3,4867.8,4841.3,-,0.32%
2005-04-26,4845.5,4864.9,4879.6,4831.5,-,-0.40%
2005-04-27,4789.4,4845.5,4845.5,4780.6,-,-1.16%
2005-04-28,4790.2,4789.4,4820.7,4775.5,-,0.02%
2005-04-29,4801.7,4790.2,4824.4,4773.7,-,0.24%
2005-05-03,4861.2,4801.7,4862.9,4801.7,-,1.24%
2005-05-04,4882.5,4861.2,4882.5,4847.9,-,0.44%
2005-05-05,4902.3,4882.5,4917.6,4882.5,-,0.41%
2005-05-06,4918.9,4902.3,4924.6,4897.6,-,0.34%
2005-05-09,4910.3,4918.9,4928.7,4895.1,-,-0.17%
2005-05-10,4892.4,4910.3,4929.1,4880.2,-,-0.36%
2005-05-11,4875.4,4892.4,4896.6,4868.2,-,-0.35%
2005-05-12,4893.2,4875.4,4909.8,4875.4,-,0.37%
2005-05-13,4886.5,4893.2,4893.2,4854.2,-,-0.14%
2005-05-16,4884.2,4886.5,4887.7,4869,-,-0.05%
2005-05-17,4898.5,4884.2,4902,4880.7,-,0.29%
2005-05-18,4949.4,4898.5,4956.9,4898.5,-,1.04%
2005-05-19,4962.7,4949.4,4972.9,4949.4,-,0.27%
2005-05-20,4971.8,4962.7,4981.1,4962.7,-,0.18%
2005-05-23,4989.8,4971.8,4991.6,4971.8,-,0.36%
2005-05-24,4982.5,4989.8,4990.2,4974.2,-,-0.15%
2005-05-25,4971.5,4982.5,4983.6,4964.1,-,-0.22%
2005-05-26,4994.9,4971.5,5004.3,4956.8,-,0.47%
2005-05-27,4986.3,4994.9,5002,4976.6,-,-0.17%
2005-05-31,4964,4986.3,4999.7,4964,-,-0.45%
2005-06-01,5011,4964,5011,4964,-,0.95%
2005-06-02,5005,5011,5014.9,4996.5,-,-0.12%
2005-06-03,4999.4,5005,5016.6,4987.2,-,-0.11%
2005-06-06,4980.4,4999.4,5006.8,4976.2,-,-0.38%
2005-06-07,5025.2,4980.4,5027.9,4980.4,-,0.90%
2005-06-08,5003.7,5025.2,5025.2,4995.1,-,-0.43%
2005-06-09,5009.2,5003.7,5009.8,4984.2,-,0.11%
2005-06-10,5030.4,5009.2,5047.3,5009.2,-,0.42%
2005-06-13,5050.4,5030.4,5051,5026.1,-,0.40%
2005-06-14,5046.8,5050.4,5054.3,5037.5,-,-0.07%
2005-06-15,5019.5,5046.8,5060.8,5013.4,-,-0.54%
2005-06-16,5045,5019.5,5046.4,5019.5,-,0.51%
2005-06-17,5077.6,5045,5098.5,5044.6,-,0.65%
2005-06-20,5072,5077.6,5078,5057.9,-,-0.11%
2005-06-21,5082.1,5072,5091,5072,-,0.20%
2005-06-22,5099.3,5082.1,5110.5,5076.6,-,0.34%
2005-06-23,5114.4,5099.3,5121.9,5099.1,-,0.30%
2005-06-24,5079,5114.4,5114.4,5069.1,-,-0.69%
2005-06-27,5043.5,5079,5079,5036.9,-,-0.70%
2005-06-28,5090.4,5043.5,5090.4,5043.5,-,0.93%
2005-06-29,5109.1,5090.4,5119.5,5090.2,-,0.37%
2005-06-30,5113.2,5109.1,5138.2,5097.1,-,0.08%
2005-07-01,5161,5113.2,5162.6,5106.6,-,0.93%
2005-07-04,5184.3,5161,5188.6,5161,-,0.45%
2005-07-05,5190.1,5184.3,5194.2,5173.8,-,0.11%
2005-07-06,5229.6,5190.1,5237.6,5190.1,-,0.76%
2005-07-07,5158.3,5229.6,5229.6,5022.1,-,-1.36%
2005-07-08,5232.2,5158.3,5232.2,5158.3,-,1.43%
2005-07-11,5242.4,5232.2,5257.9,5232.2,-,0.19%
2005-07-12,5217.2,5242.4,5249.4,5216.2,-,-0.48%
2005-07-13,5245.9,5217.2,5252,5217.2,-,0.55%
2005-07-14,5259.7,5245.9,5283.9,5245.9,-,0.26%
2005-07-15,5230.8,5259.7,5261.5,5222.6,-,-0.55%
2005-07-18,5214.2,5230.8,5258.4,5212,-,-0.32%
2005-07-19,5201.5,5214.2,5230.9,5191,-,-0.24%
2005-07-20,5215.2,5201.5,5249.5,5193.5,-,0.26%
2005-07-21,5221.6,5215.2,5256,5180.2,-,0.12%
2005-07-22,5241.8,5221.6,5244.6,5202.7,-,0.39%
2005-07-25,5270.7,5241.8,5273.5,5241.8,-,0.55%
2005-07-26,5256.2,5270.7,5279.4,5253.9,-,-0.28%
2005-07-27,5263.6,5256.2,5275.2,5253.5,-,0.14%
2005-07-28,5270.3,5263.6,5282.3,5262.3,-,0.13%
2005-07-29,5282.3,5270.3,5308.6,5270.3,-,0.23%
2005-08-01,5290.8,5282.3,5302.9,5282.3,-,0.16%
2005-08-02,5327.5,5290.8,5330.6,5290.8,-,0.69%
2005-08-03,5332.3,5327.5,5332.3,5304,-,0.09%
2005-08-04,5315.5,5332.3,5335.4,5300,-,-0.32%
2005-08-05,5314.7,5315.5,5341.8,5306.7,-,-0.02%
2005-08-08,5344.3,5314.7,5351.3,5314.7,-,0.56%
2005-08-09,5363.7,5344.3,5363.7,5342.7,-,0.36%
2005-08-10,5377.5,5363.7,5386.4,5351.2,-,0.26%
2005-08-11,5358.6,5377.5,5379.6,5355.1,-,-0.35%
2005-08-12,5345.8,5358.6,5374.4,5343.5,-,-0.24%
2005-08-15,5344.2,5345.8,5367.8,5339.4,-,-0.03%
2005-08-16,5322.3,5344.2,5358.7,5316.1,-,-0.41%
2005-08-17,5292.7,5322.3,5322.3,5284.1,-,-0.56%
2005-08-18,5269.3,5292.7,5304.7,5263.7,-,-0.44%
2005-08-19,5312.6,5269.3,5313.1,5269.3,-,0.82%
2005-08-22,5318.4,5312.6,5329.7,5312.6,-,0.11%
2005-08-23,5300.2,5318.4,5318.4,5294.8,-,-0.34%
2005-08-24,5275.2,5300.2,5300.2,5270,-,-0.47%
2005-08-25,5255.7,5275.2,5275.2,5248.8,-,-0.37%
2005-08-26,5228.1,5255.7,5282.1,5228.1,-,-0.53%
2005-08-30,5255.8,5228.1,5270.2,5228.1,-,0.53%
2005-08-31,5296.9,5255.8,5300,5255.8,-,0.78%
2005-09-01,5328.5,5296.9,5342.1,5296.9,-,0.60%
2005-09-02,5326.8,5328.5,5338.1,5319.6,-,-0.03%
2005-09-05,5337.8,5326.8,5341.8,5320.6,-,0.21%
2005-09-06,5359.2,5337.8,5366.6,5337.8,-,0.40%
2005-09-07,5365.9,5359.2,5376.1,5358,-,0.13%
2005-09-08,5340.8,5365.9,5365.9,5338.4,-,-0.47%
2005-09-09,5359.3,5340.8,5362.4,5340.3,-,0.35%
2005-09-12,5375.1,5359.3,5380.7,5359.3,-,0.29%
2005-09-13,5338,5375.1,5377.8,5329.3,-,-0.69%
2005-09-14,5347.4,5338,5349.7,5327.1,-,0.18%
2005-09-15,5383.5,5347.4,5387.1,5342.5,-,0.68%
2005-09-16,5407.9,5383.5,5418.7,5375.3,-,0.45%
2005-09-19,5429.7,5407.9,5435.8,5388.3,-,0.40%
2005-09-20,5416.4,5429.7,5446.6,5410.9,-,-0.24%
2005-09-21,5369.7,5416.4,5416.4,5369.7,-,-0.86%
2005-09-22,5385.7,5369.7,5395.5,5354.3,-,0.30%
2005-09-23,5413.6,5385.7,5417.4,5383.6,-,0.52%
2005-09-26,5453.1,5413.6,5456.9,5413.6,-,0.73%
2005-09-27,5447.3,5453.1,5471.2,5442.7,-,-0.11%
2005-09-28,5494.8,5447.3,5494.8,5447.3,-,0.87%
2005-09-29,5478.2,5494.8,5508.4,5467.1,-,-0.30%
2005-09-30,5477.7,5478.2,5506.1,5462.6,-,-0.01%
2005-10-03,5501.5,5477.7,5515,5474.9,-,0.43%
2005-10-04,5494.4,5501.5,5501.5,5475.2,-,-0.13%
2005-10-05,5427.8,5494.4,5494.4,5427.8,-,-1.21%
2005-10-06,5372.4,5427.8,5427.8,5358.1,-,-1.02%
2005-10-07,5362.3,5372.4,5394.4,5355.7,-,-0.19%
2005-10-10,5374.5,5362.3,5395.8,5362.3,-,0.23%
2005-10-11,5380.7,5374.5,5404.4,5373.9,-,0.12%
2005-10-12,5342.2,5380.7,5380.7,5342.2,-,-0.72%
2005-10-13,5265.2,5342.2,5342.2,5256.3,-,-1.44%
2005-10-14,5275,5265.2,5293.8,5245.6,-,0.19%
2005-10-17,5286.5,5275,5297.1,5272.5,-,0.22%
2005-10-18,5263.9,5286.5,5303.2,5259.6,-,-0.43%
2005-10-19,5167.8,5263.9,5263.9,5167.8,-,-1.83%
2005-10-20,5164.1,5167.8,5234,5146.7,-,-0.07%
2005-10-21,5142.1,5164.1,5164.1,5130.9,-,-0.43%
2005-10-24,5207.6,5142.1,5210.1,5140.1,-,1.27%
2005-10-25,5182.1,5207.6,5222.4,5182.1,-,-0.49%
2005-10-26,5227.8,5182.1,5236.5,5182.1,-,0.88%
2005-10-27,5182.8,5227.8,5227.8,5168.2,-,-0.86%
2005-10-28,5213.4,5182.8,5226.9,5157.6,-,0.59%
2005-10-31,5317.3,5213.4,5318.4,5213.4,-,1.99%
2005-11-01,5344.3,5317.3,5350.3,5304.9,-,0.51%
2005-11-02,5358.6,5344.3,5364.7,5316,-,0.27%
2005-11-03,5431.9,5358.6,5431.9,5358.6,-,1.37%
2005-11-04,5423.6,5431.9,5446.4,5418,-,-0.15%
2005-11-07,5460.8,5423.6,5471,5415.5,-,0.69%
2005-11-08,5460.9,5460.8,5481.7,5451.1,-,0.00%
2005-11-09,5439.8,5460.9,5469.4,5439,-,-0.39%
2005-11-10,5423.5,5439.8,5463.9,5423.5,-,-0.30%
2005-11-11,5465.1,5423.5,5468.8,5423.5,-,0.77%
2005-11-14,5470,5465.1,5485.9,5455.6,-,0.09%
2005-11-15,5439.6,5470,5470,5424.6,-,-0.56%
2005-11-16,5430,5439.6,5442.2,5391.7,-,-0.18%
2005-11-17,5460,5430,5480.1,5430,-,0.55%
2005-11-18,5498.9,5460,5531.6,5460,-,0.71%
2005-11-21,5497.9,5498.9,5509.4,5486.2,-,-0.02%
2005-11-22,5517.2,5497.9,5522.4,5497.9,-,0.35%
2005-11-23,5531.7,5517.2,5532.7,5507.1,-,0.26%
2005-11-24,5511,5531.7,5539,5499.5,-,-0.37%
2005-11-25,5523.8,5511,5531.4,5511,-,0.23%
2005-11-28,5477.4,5523.8,5554.9,5477.4,-,-0.84%
2005-11-29,5491,5477.4,5507.4,5451.3,-,0.25%
2005-11-30,5423.2,5491,5491,5423.2,-,-1.23%
2005-12-01,5486.1,5423.2,5494.7,5423.2,-,1.16%
2005-12-02,5528.1,5486.1,5528.1,5485,-,0.77%
2005-12-05,5510.4,5528.1,5532.5,5498.3,-,-0.32%
2005-12-06,5538.8,5510.4,5546.9,5505.9,-,0.52%
2005-12-07,5528.8,5538.8,5574,5518.4,-,-0.18%
2005-12-08,5531.1,5528.8,5531.9,5492.8,-,0.04%
2005-12-09,5517.4,5531.1,5531.1,5504.4,-,-0.25%
2005-12-12,5501.5,5517.4,5548.8,5494.2,-,-0.29%
2005-12-13,5507.2,5501.5,5527.2,5499.2,-,0.10%
2005-12-14,5521.1,5507.2,5525,5503.5,-,0.25%
2005-12-15,5495.3,5521.1,5530.2,5489.3,-,-0.47%
2005-12-16,5531.6,5495.3,5552.6,5495.3,-,0.66%
2005-12-19,5539.8,5531.6,5548.4,5525.7,-,0.15%
2005-12-20,5547.9,5539.8,5552.2,5524.7,-,0.15%
2005-12-21,5587.4,5547.9,5590.2,5547.9,-,0.71%
2005-12-22,5597,5587.4,5599.3,5584.8,-,0.17%
2005-12-23,5595.4,5597,5608.2,5588,-,-0.03%
2005-12-28,5622.8,5595.4,5622.8,5591.9,-,0.49%
2005-12-29,5638.3,5622.8,5647.2,5622.8,-,0.28%
2005-12-30,5618.8,5638.3,5640,5596.8,-,-0.35%
2006-01-03,5681.5,5618.8,5682.2,5618.8,-,1.12%
2006-01-04,5714.6,5681.5,5716.4,5681.5,-,0.58%
2006-01-05,5691.2,5714.6,5722.4,5686.4,-,-0.41%
2006-01-06,5731.8,5691.2,5731.8,5691.2,-,0.71%
2006-01-09,5731.5,5731.8,5750.3,5725.9,-,-0.01%
2006-01-10,5688.8,5731.5,5731.5,5686.1,-,-0.75%
2006-01-11,5731.5,5688.8,5731.5,5688.8,-,0.75%
2006-01-12,5735.1,5731.5,5744.6,5724.9,-,0.06%
2006-01-13,5711,5735.1,5735.1,5690.9,-,-0.42%
2006-01-16,5740.2,5711,5740.2,5707.2,-,0.51%
2006-01-17,5699,5740.2,5740.2,5693.1,-,-0.72%
2006-01-18,5663.7,5699,5699,5634.8,-,-0.62%
2006-01-19,5693.2,5663.7,5710,5663.7,-,0.52%
2006-01-20,5672.4,5693.2,5729.8,5666.5,-,-0.37%
2006-01-23,5660.9,5672.4,5672.4,5625,-,-0.20%
2006-01-24,5633.8,5660.9,5679,5630.4,-,-0.48%
2006-01-25,5704.4,5633.8,5704.4,5633.8,-,1.25%
2006-01-26,5722.6,5704.4,5744,5698.5,-,0.32%
2006-01-27,5786.8,5722.6,5788.2,5722.6,-,1.12%
2006-01-30,5779.8,5786.8,5796.1,5772.7,-,-0.12%
2006-01-31,5760.3,5779.8,5792.5,5760.3,-,-0.34%
2006-02-01,5801.6,5760.3,5816,5746.2,-,0.72%
2006-02-02,5747.3,5801.6,5811.8,5743,-,-0.94%
2006-02-03,5759.3,5747.3,5766.7,5728.2,-,0.21%
2006-02-06,5772.4,5759.3,5790.4,5759.3,-,0.23%
2006-02-07,5746.8,5772.4,5781.3,5734.7,-,-0.44%
2006-02-08,5725.1,5746.8,5746.8,5681.9,-,-0.38%
2006-02-09,5808.7,5725.1,5808.9,5725.1,-,1.46%
2006-02-10,5764.1,5808.7,5808.7,5764.1,-,-0.77%
2006-02-13,5793.5,5764.1,5793.5,5760.3,-,0.51%
2006-02-14,5792.3,5793.5,5828.6,5773.7,-,-0.02%
2006-02-15,5791.5,5792.3,5814.5,5780.9,-,-0.01%
2006-02-16,5828.9,5791.5,5828.9,5791.5,-,0.65%
2006-02-17,5846.2,5828.9,5863.3,5822.4,-,0.30%
2006-02-20,5863,5846.2,5866.7,5839.4,-,0.29%
2006-02-21,5857.7,5863,5888,5856.9,-,-0.09%
2006-02-22,5872.4,5857.7,5877.6,5836.8,-,0.25%
2006-02-23,5836,5872.4,5878.8,5829.4,-,-0.62%
2006-02-24,5860.5,5836,5864,5836,-,0.42%
2006-02-27,5875.9,5860.5,5893.3,5860.5,-,0.26%
2006-02-28,5791.5,5875.9,5877.4,5788.7,-,-1.44%
2006-03-01,5844.1,5791.5,5844.1,5783.9,-,0.91%
2006-03-02,5833,5844.1,5880,5803.7,-,-0.19%
2006-03-03,5858.7,5833,5864,5803.8,-,0.44%
2006-03-06,5897.8,5858.7,5924.5,5858.7,-,0.67%
2006-03-07,5857.4,5897.8,5897.8,5830.7,-,-0.68%
2006-03-08,5812.9,5857.4,5857.6,5790.9,-,-0.76%
2006-03-09,5855.9,5812.9,5857.1,5812.9,-,0.74%
2006-03-10,5907.9,5855.9,5909.1,5838.2,-,0.89%
2006-03-13,5952.8,5907.9,5959.9,5907.9,-,0.76%
2006-03-14,5950.6,5952.8,5978.6,5940.7,-,-0.04%
2006-03-15,5965.1,5950.6,5980.5,5950.6,-,0.24%
2006-03-16,5993.2,5965.1,5995.2,5951,-,0.47%
2006-03-17,5999.4,5993.2,6044,5992.8,-,0.10%
2006-03-20,5991.7,5999.4,6039.1,5986.9,-,-0.13%
2006-03-21,5991.3,5991.7,5992.9,5956.7,-,-0.01%
2006-03-22,6007.5,5991.3,6012.6,5957.8,-,0.27%
2006-03-23,5990.1,6007.5,6029.4,5974.8,-,-0.29%
2006-03-24,6036.3,5990.1,6037.9,5990.1,-,0.77%
2006-03-27,5972.2,6036.3,6047,5971.4,-,-1.06%
2006-03-28,5935.7,5972.2,6004.3,5929.7,-,-0.61%
2006-03-29,5959.2,5935.7,5979.7,5927.2,-,0.40%
2006-03-30,6015.2,5959.2,6036,5959.2,-,0.94%
2006-03-31,5964.6,6015.2,6019.2,5961.4,-,-0.84%
2006-04-03,6024.3,5964.6,6033.5,5964.6,-,1.00%
2006-04-04,6004.7,6024.3,6024.3,5984.3,-,-0.33%
2006-04-05,6044.1,6004.7,6047.5,5983.5,-,0.66%
2006-04-06,6045.7,6044.1,6073.3,6037.6,-,0.03%
2006-04-07,6026.1,6045.7,6074.2,6020.6,-,-0.32%
2006-04-10,6067,6026.1,6067,6024.3,-,0.68%
2006-04-11,6016.5,6067,6092.5,6012.9,-,-0.83%
2006-04-12,6000.8,6016.5,6020,5974.5,-,-0.26%
2006-04-13,6029.4,6000.8,6033.7,5987.2,-,0.48%
2006-04-18,6044.1,6029.4,6056.1,6026.1,-,0.24%
2006-04-19,6089.8,6044.1,6100.6,6044.1,-,0.76%
2006-04-20,6081.4,6089.8,6113.4,6074.2,-,-0.14%
2006-04-21,6132.7,6081.4,6137.1,6077.9,-,0.84%
2006-04-24,6098.7,6132.7,6136.5,6098.7,-,-0.55%
2006-04-25,6086.6,6098.7,6128.8,6084.6,-,-0.20%
2006-04-26,6104.3,6086.6,6126.5,6086.6,-,0.29%
2006-04-27,6060,6104.3,6104.6,6026.2,-,-0.73%
2006-04-28,6023.1,6060,6060,6023.1,-,-0.61%
2006-05-02,6082.1,6023.1,6090.7,6022.3,-,0.98%
2006-05-03,6010,6082.1,6100,6008.7,-,-1.19%
2006-05-04,6036.9,6010,6045.8,6001.1,-,0.45%
2006-05-05,6091.7,6036.9,6093.1,6033.9,-,0.91%
2006-05-08,6067.1,6091.7,6133.5,6058.8,-,-0.40%
2006-05-09,6105.6,6067.1,6109.7,6054.6,-,0.63%
2006-05-10,6083.4,6105.6,6110,6079.6,-,-0.36%
2006-05-11,6042,6083.4,6114.5,6039.9,-,-0.68%
2006-05-12,5912.1,6042,6042,5912.1,-,-2.15%
2006-05-15,5841.3,5912.1,5912.1,5755.4,-,-1.20%
2006-05-16,5846.2,5841.3,5883.2,5807.1,-,0.08%
2006-05-17,5675.5,5846.2,5871.6,5675.5,-,-2.92%
2006-05-18,5671.6,5675.5,5719.7,5618.7,-,-0.07%
2006-05-19,5657.4,5671.6,5715,5645.4,-,-0.25%
2006-05-22,5532.7,5657.4,5657.4,5510.5,-,-2.20%
2006-05-23,5678.7,5532.7,5705.9,5532.7,-,2.64%
2006-05-24,5587.1,5678.7,5678.7,5563.5,-,-1.61%
2006-05-25,5677.7,5587.1,5677.7,5562,-,1.62%
2006-05-26,5791,5677.7,5791,5677.7,-,2.00%
2006-05-30,5652,5791,5793.6,5643.3,-,-2.40%
2006-05-31,5723.8,5652,5743.8,5591.5,-,1.27%
2006-06-01,5749.7,5723.8,5754.8,5680.6,-,0.45%
2006-06-02,5764.6,5749.7,5802.9,5745.7,-,0.26%
2006-06-05,5762.1,5764.6,5789.8,5738.9,-,-0.04%
2006-06-06,5669.8,5762.1,5762.1,5656.6,-,-1.60%
2006-06-07,5706.3,5669.8,5720.6,5638.5,-,0.64%
2006-06-08,5562.9,5706.3,5706.3,5562.9,-,-2.51%
2006-06-09,5655.2,5562.9,5673.6,5562.9,-,1.66%
2006-06-12,5620.9,5655.2,5666.3,5612.3,-,-0.61%
2006-06-13,5519.6,5620.9,5620.9,5467.4,-,-1.80%
2006-06-14,5506.8,5519.6,5544.4,5475.6,-,-0.23%
2006-06-15,5619.3,5506.8,5636.8,5506.8,-,2.04%
2006-06-16,5597.4,5619.3,5701.5,5594.3,-,-0.39%
2006-06-19,5626.1,5597.4,5665.7,5597.4,-,0.51%
2006-06-20,5658.2,5626.1,5658.2,5585,-,0.57%
2006-06-21,5665,5658.2,5673.5,5610.8,-,0.12%
2006-06-22,5684.1,5665,5736.8,5657.2,-,0.34%
2006-06-23,5692.1,5684.1,5716.7,5667.8,-,0.14%
2006-06-26,5681.2,5692.1,5716.5,5677.5,-,-0.19%
2006-06-27,5652.3,5681.2,5729.8,5650,-,-0.51%
2006-06-28,5678.6,5652.3,5702.9,5633.8,-,0.47%
2006-06-29,5791.5,5678.6,5791.7,5678.6,-,1.99%
2006-06-30,5833.4,5791.5,5865.7,5791.5,-,0.72%
2006-07-03,5884.4,5833.4,5884.4,5833.4,-,0.87%
2006-07-04,5883.5,5884.4,5884.5,5848.3,-,-0.02%
2006-07-05,5826.7,5883.5,5883.5,5815.7,-,-0.97%
2006-07-06,5890,5826.7,5897.1,5826.7,-,1.09%
2006-07-07,5888.9,5890,5908.5,5858.4,-,-0.02%
2006-07-10,5896.9,5888.9,5901,5856.5,-,0.14%
2006-07-11,5857.3,5896.9,5896.9,5844,-,-0.67%
2006-07-12,5860.6,5857.3,5899.3,5842.7,-,0.06%
2006-07-13,5765,5860.6,5860.6,5751.9,-,-1.63%
2006-07-14,5707.6,5765,5765,5707.6,-,-1.00%
2006-07-17,5701,5707.6,5721.1,5654.6,-,-0.12%
2006-07-18,5681.7,5701,5712.6,5658.3,-,-0.34%
2006-07-19,5778,5681.7,5785.3,5680.8,-,1.69%
2006-07-20,5770.9,5778,5819.7,5756.4,-,-0.12%
2006-07-21,5719.7,5770.9,5770.9,5700.7,-,-0.89%
2006-07-24,5833.9,5719.7,5835.2,5719.7,-,2.00%
2006-07-25,5851.2,5833.9,5872.8,5825.8,-,0.30%
2006-07-26,5877.1,5851.2,5878.7,5851.2,-,0.44%
2006-07-27,5929.5,5877.1,5936.8,5877.1,-,0.89%
2006-07-28,5974.9,5929.5,5982.5,5904.7,-,0.77%
2006-07-31,5928.3,5974.9,5977.2,5928.3,-,-0.78%
2006-08-01,5880.8,5928.3,5949.8,5867.4,-,-0.80%
2006-08-02,5932.1,5880.8,5932.1,5880.8,-,0.87%
2006-08-03,5838.4,5932.1,5940.7,5827.1,-,-1.58%
2006-08-04,5889.4,5838.4,5893.3,5836.5,-,0.87%
2006-08-07,5828.8,5889.4,5889.4,5820.9,-,-1.03%
2006-08-08,5818.1,5828.8,5866.6,5818.1,-,-0.18%
2006-08-09,5860.5,5818.1,5865.9,5778.2,-,0.73%
2006-08-10,5823.4,5860.5,5860.5,5752.6,-,-0.63%
2006-08-11,5820.1,5823.4,5848.2,5797,-,-0.06%
2006-08-14,5870.9,5820.1,5870.9,5820.1,-,0.87%
2006-08-15,5897.9,5870.9,5903.2,5845,-,0.46%
2006-08-16,5896.6,5897.9,5902.8,5848.7,-,-0.02%
2006-08-17,5900.4,5896.6,5915,5888.8,-,0.06%
2006-08-18,5903.4,5900.4,5932.5,5900.2,-,0.05%
2006-08-21,5915.2,5903.4,5936.6,5883.8,-,0.20%
2006-08-22,5902.6,5915.2,5939.2,5878.4,-,-0.21%
2006-08-23,5860,5902.6,5906.3,5853.8,-,-0.72%
2006-08-24,5869.1,5860,5892.3,5832.5,-,0.16%
2006-08-25,5878.6,5869.1,5893.6,5858.6,-,0.16%
2006-08-29,5888.3,5878.6,5921.3,5878.6,-,0.17%
2006-08-30,5929.3,5888.3,5945.3,5888.2,-,0.70%
2006-08-31,5906.1,5929.3,5937,5895,-,-0.39%
2006-09-01,5949.1,5906.1,5967.7,5906.1,-,0.73%
2006-09-04,5986.6,5949.1,5986.6,5947.7,-,0.63%
2006-09-05,5981.7,5986.6,5991.2,5956.3,-,-0.08%
2006-09-06,5929.3,5981.7,5981.7,5926.2,-,-0.88%
2006-09-07,5858.1,5929.3,5929.3,5853.3,-,-1.20%
2006-09-08,5879.3,5858.1,5899,5858.1,-,0.36%
2006-09-11,5850.8,5879.3,5879.3,5820,-,-0.48%
2006-09-12,5895.5,5850.8,5896.9,5824.2,-,0.76%
2006-09-13,5892.2,5895.5,5913.4,5874.5,-,-0.06%
2006-09-14,5877.2,5892.2,5943.7,5869,-,-0.25%
2006-09-15,5877,5877.2,5899.2,5864.8,-,0.00%
2006-09-18,5890.2,5877,5911.9,5870.4,-,0.22%
2006-09-19,5831.8,5890.2,5897.4,5831.8,-,-0.99%
2006-09-20,5866.2,5831.8,5880.8,5820.9,-,0.59%
2006-09-21,5896.7,5866.2,5898.1,5848.5,-,0.52%
2006-09-22,5822.3,5896.7,5896.7,5820.4,-,-1.26%
2006-09-25,5798.3,5822.3,5847,5774.5,-,-0.41%
2006-09-26,5873.6,5798.3,5879.2,5798.3,-,1.30%
2006-09-27,5930.1,5873.6,5942.2,5872.8,-,0.96%
2006-09-28,5971.3,5930.1,5978.8,5930.1,-,0.69%
2006-09-29,5960.8,5971.3,6002.9,5950.1,-,-0.18%
2006-10-02,5957.8,5960.8,5985.5,5950.9,-,-0.05%
2006-10-03,5937.1,5957.8,5957.8,5897.3,-,-0.35%
2006-10-04,5966.5,5937.1,5969.1,5921.5,-,0.50%
2006-10-05,6004.5,5966.5,6016.7,5966.5,-,0.64%
2006-10-06,6001.2,6004.5,6014.3,5978.1,-,-0.05%
2006-10-09,6030.9,6001.2,6044.5,5994.8,-,0.49%
2006-10-10,6072.7,6030.9,6076.3,6030.2,-,0.69%
2006-10-11,6073.5,6072.7,6081.9,6044.7,-,0.01%
2006-10-12,6121.3,6073.5,6121.7,6069,-,0.79%
2006-10-13,6157.3,6121.3,6170.5,6105.3,-,0.59%
